index,Release_Week,Region,Week,Sites_Reporting,Total_Patient_Visits,Total_ILI,Perc_Unweighted_ILI,Perc_Weighted_ILI
3451,1012,Region 1,200946,155,45824,2273,4.96,4.903
3452,1012,Region 1,200947,151,27742,861,3.104,2.828
3453,1012,Region 1,200948,152,39966,775,1.939,1.97
3454,1012,Region 1,200949,155,40778,595,1.459,1.324
3455,1012,Region 1,200950,138,36092,434,1.202,1.104
3456,1012,Region 1,200951,139,22963,270,1.176,1.058
3457,1012,Region 1,200952,135,23827,267,1.121,1.127
3458,1012,Region 1,201001,138,31688,276,0.871,0.782
3459,1012,Region 1,201002,143,33169,235,0.708,0.633
3460,1012,Region 1,201003,145,34582,276,0.798,0.789
3461,1012,Region 1,201004,143,37935,299,0.788,0.772
3462,1012,Region 1,201005,142,38091,350,0.919,0.844
3463,1012,Region 1,201006,140,35925,328,0.913,0.812
3464,1012,Region 1,201007,135,32202,361,1.121,0.997
3465,1012,Region 1,201008,128,33781,276,0.817,0.808
3466,1012,Region 1,201009,124,33162,223,0.672,0.647
3467,1012,Region 1,201010,120,31207,208,0.667,0.653
3468,1012,Region 1,201011,112,27973,131,0.468,0.372
3469,1012,Region 1,201012,98,24760,92,0.372,0.352
3470,1012,Region 2,200935,53,89896,1426,1.586,2.69
3471,1012,Region 2,200936,59,91248,1775,1.945,4.108
3472,1012,Region 2,200937,56,95006,1828,1.924,3.253
3473,1012,Region 2,200938,56,100622,2133,2.12,2.92
3474,1012,Region 2,200939,57,94551,1904,2.014,2.491
3475,1012,Region 2,200940,186,117207,2397,2.045,2.151
3476,1012,Region 2,200941,194,109925,2738,2.491,3.277
3477,1012,Region 2,200942,206,125592,4776,3.803,5.726
3478,1012,Region 2,200943,202,128798,6321,4.908,7.962
3479,1012,Region 2,200944,206,126771,6258,4.936,8.125
3480,1012,Region 2,200945,208,129536,6129,4.732,6.53
3481,1012,Region 2,200946,199,127524,5006,3.926,4.754
3482,1012,Region 2,200947,198,107569,4325,4.021,4.152
3483,1012,Region 2,200948,198,121639,3842,3.159,2.868
3484,1012,Region 2,200949,189,113225,3337,2.947,2.808
3485,1012,Region 2,200950,191,112123,3168,2.825,2.365
3486,1012,Region 2,200951,181,92139,2706,2.937,2.336
3487,1012,Region 2,200952,183,97675,2999,3.07,2.313
3488,1012,Region 2,201001,176,108312,2321,2.143,1.657
3489,1012,Region 2,201002,177,109121,2255,2.067,1.819
3490,1012,Region 2,201003,187,112561,2414,2.145,1.879
3491,1012,Region 2,201004,182,109796,2065,1.881,1.644
3492,1012,Region 2,201005,172,108955,2159,1.982,1.513
3493,1012,Region 2,201006,170,105988,2195,2.071,1.777
3494,1012,Region 2,201007,167,107618,2010,1.868,1.668
3495,1012,Region 2,201008,171,101950,1700,1.667,1.543
3496,1012,Region 2,201009,126,100353,1406,1.401,1.336
3497,1012,Region 2,201010,107,98927,1451,1.467,1.443
3498,1012,Region 2,201011,96,95496,1611,1.687,1.297
3499,1012,Region 2,201012,72,93654,1498,1.6,1.372
3500,1012,Region 3,200935,169,82952,1318,1.589,1.7
3501,1012,Region 3,200936,176,91810,2159,2.352,2.949
3502,1012,Region 3,200937,177,102794,2961,2.881,3.568
3503,1012,Region 3,200938,170,95666,3349,3.501,3.983
3504,1012,Region 3,200939,172,88682,3578,4.035,4.021
3505,1012,Region 3,200940,207,110344,6445,5.841,6.079
3506,1012,Region 3,200941,226,127586,9291,7.282,6.943
3507,1012,Region 3,200942,241,132505,15923,12.017,10.224
3508,1012,Region 3,200943,244,133928,16471,12.298,10.533
3509,1012,Region 3,200944,249,125306,11353,9.06,8.339
3510,1012,Region 3,200945,251,119126,7469,6.27,5.625
3511,1012,Region 3,200946,248,117276,4816,4.107,3.85
3512,1012,Region 3,200947,244,86814,2873,3.309,3.091
3513,1012,Region 3,200948,237,101691,2598,2.555,2.233
3514,1012,Region 3,200949,236,101130,2505,2.477,2.257
3515,1012,Region 3,200950,221,92424,2271,2.457,2.198
3516,1012,Region 3,200951,216,80164,2164,2.699,2.71
3517,1012,Region 3,200952,219,86118,2203,2.558,2.339
3518,1012,Region 3,201001,225,97747,2136,2.185,1.996
3519,1012,Region 3,201002,224,99586,1857,1.865,1.842
3520,1012,Region 3,201003,225,99992,1813,1.813,1.579
3521,1012,Region 3,201004,229,99627,1918,1.925,1.683
3522,1012,Region 3,201005,215,90738,1633,1.8,1.653
3523,1012,Region 3,201006,220,84510,1385,1.639,1.672
3524,1012,Region 3,201007,215,94281,1383,1.467,1.284
3525,1012,Region 3,201008,214,97371,1470,1.51,1.333
3526,1012,Region 3,201009,200,95860,1507,1.572,1.297
3527,1012,Region 3,201010,189,93537,1473,1.575,1.314
3528,1012,Region 3,201011,187,94995,1374,1.446,1.246
3529,1012,Region 3,201012,167,85622,1125,1.314,1.436
3530,1012,Region 4,200935,344,130948,9723,7.425,6.595
3531,1012,Region 4,200936,341,127745,9621,7.531,6.769
3532,1012,Region 4,200937,356,151133,9874,6.533,6.401
3533,1012,Region 4,200938,333,136135,8403,6.173,5.89
3534,1012,Region 4,200939,345,135784,8320,6.127,6.225
3535,1012,Region 4,200940,450,170236,10831,6.362,6.186
3536,1012,Region 4,200941,449,177520,9858,5.553,5.316
3537,1012,Region 4,200942,446,176099,9157,5.2,4.884
3538,1012,Region 4,200943,458,178984,9394,5.249,4.947
3539,1012,Region 4,200944,445,174885,7836,4.481,4.331
3540,1012,Region 4,200945,439,166670,6395,3.837,3.653
3541,1012,Region 4,200946,442,167388,5596,3.343,3.202
3542,1012,Region 4,200947,440,127553,4287,3.361,3.012
3543,1012,Region 4,200948,430,161825,4546,2.809,2.655
3544,1012,Region 4,200949,415,152910,3636,2.378,2.266
3545,1012,Region 4,200950,401,143097,3525,2.463,2.208
3546,1012,Region 4,200951,379,98322,2957,3.007,2.45
3547,1012,Region 4,200952,399,112451,3245,2.886,2.356
3548,1012,Region 4,201001,430,141067,2907,2.061,1.682
3549,1012,Region 4,201002,415,150283,2741,1.824,1.676
3550,1012,Region 4,201003,420,147612,3035,2.056,1.907
3551,1012,Region 4,201004,414,151549,2964,1.956,1.859
3552,1012,Region 4,201005,417,143086,3327,2.325,2.084
3553,1012,Region 4,201006,425,154238,3399,2.204,1.887
3554,1012,Region 4,201007,409,147454,3368,2.284,2.119
3555,1012,Region 4,201008,431,173863,4262,2.451,2.086
3556,1012,Region 4,201009,400,149445,3451,2.309,1.916
3557,1012,Region 4,201010,407,146343,3819,2.61,2.164
3558,1012,Region 4,201011,395,141900,3121,2.199,1.96
3559,1012,Region 4,201012,290,111027,1814,1.634,1.695
3560,1012,Region 5,200935,202,82442,1583,1.92,1.808
3561,1012,Region 5,200936,211,84386,2150,2.548,2.403
3562,1012,Region 5,200937,210,93464,2307,2.468,2.369
3563,1012,Region 5,200938,209,91887,2279,2.48,2.273
3564,1012,Region 5,200939,200,90291,2519,2.79,2.442
3565,1012,Region 5,200940,281,112164,4968,4.429,4.041
3566,1012,Region 5,200941,280,112101,7209,6.431,5.938
3567,1012,Region 5,200942,285,120552,11234,9.319,9.072
3568,1012,Region 5,200943,292,121064,10959,9.052,8.832
3569,1012,Region 5,200944,291,114373,8751,7.651,7.453
3570,1012,Region 5,200945,295,112037,6313,5.635,5.378
3571,1012,Region 5,200946,286,107387,4132,3.848,3.641
3572,1012,Region 5,200947,279,78350,2310,2.948,2.664
3573,1012,Region 5,200948,267,99551,1988,1.997,1.867
3574,1012,Region 5,200949,263,91625,1880,2.052,1.853
3575,1012,Region 5,200950,268,90950,1429,1.571,1.475
3576,1012,Region 5,200951,250,64220,1453,2.263,1.845
3577,1012,Region 5,200952,245,62841,1417,2.255,1.934
3578,1012,Region 5,201001,246,82012,1356,1.653,1.402
3579,1012,Region 5,201002,248,88269,1239,1.404,1.201
3580,1012,Region 5,201003,263,91644,1323,1.444,1.244
3581,1012,Region 5,201004,257,91762,1317,1.435,1.219
3582,1012,Region 5,201005,259,93391,1440,1.542,1.356
3583,1012,Region 5,201006,250,89574,1491,1.665,1.438
3584,1012,Region 5,201007,243,88890,1388,1.561,1.299
3585,1012,Region 5,201008,241,91000,1113,1.223,1.098
3586,1012,Region 5,201009,225,86760,987,1.138,1.02
3587,1012,Region 5,201010,222,84933,862,1.015,0.912
3588,1012,Region 5,201011,209,79520,820,1.031,0.887
3589,1012,Region 5,201012,158,62006,478,0.771,0.761
3590,1012,Region 6,200935,143,51585,3982,7.719,4.724
3591,1012,Region 6,200936,135,49049,3365,6.86,5.503
3592,1012,Region 6,200937,142,57754,5142,8.903,7.294
3593,1012,Region 6,200938,132,41479,3445,8.305,7.604
3594,1012,Region 6,200939,136,54235,5353,9.87,9.462
3595,1012,Region 6,200940,209,76441,9134,11.949,12.841
3596,1012,Region 6,200941,213,68479,9027,13.182,13.391
3597,1012,Region 6,200942,205,71092,7782,10.946,11.378
3598,1012,Region 6,200943,204,67191,5815,8.654,9.158
3599,1012,Region 6,200944,219,84393,5604,6.64,6.698
3600,1012,Region 6,200945,208,68576,4183,6.1,6.428
3601,1012,Region 6,200946,203,63371,3502,5.526,5.816
3602,1012,Region 6,200947,213,60034,2740,4.564,4.382
3603,1012,Region 6,200948,207,74605,3018,4.045,3.91
3604,1012,Region 6,200949,208,72499,2749,3.792,3.563
3605,1012,Region 6,200950,194,56702,1985,3.501,3.546
3606,1012,Region 6,200951,193,46743,1750,3.744,3.397
3607,1012,Region 6,200952,188,58924,2051,3.481,3.126
3608,1012,Region 6,201001,200,76224,2055,2.696,2.382
3609,1012,Region 6,201002,203,82252,2469,3.002,2.847
3610,1012,Region 6,201003,198,80721,2312,2.864,2.533
3611,1012,Region 6,201004,190,76946,2165,2.814,2.587
3612,1012,Region 6,201005,178,73830,2351,3.184,2.811
3613,1012,Region 6,201006,182,75980,2091,2.752,2.481
3614,1012,Region 6,201007,168,82780,2493,3.012,2.63
3615,1012,Region 6,201008,181,87153,2773,3.182,2.62
3616,1012,Region 6,201009,171,81500,2425,2.975,2.685
3617,1012,Region 6,201010,167,82440,2410,2.923,2.699
3618,1012,Region 6,201011,157,61581,1469,2.385,1.848
3619,1012,Region 6,201012,110,43559,863,1.981,1.692
3620,1012,Region 7,200935,55,13610,516,3.791,4.14
3621,1012,Region 7,200936,60,15278,610,3.993,4.479
3622,1012,Region 7,200937,56,13911,652,4.687,5.121
3623,1012,Region 7,200938,60,17778,933,5.248,4.945
3624,1012,Region 7,200939,61,19431,1002,5.157,4.729
3625,1012,Region 7,200940,126,36433,2602,7.142,6.895
3626,1012,Region 7,200941,127,37261,3877,10.405,10.295
3627,1012,Region 7,200942,130,39132,4409,11.267,11.313
3628,1012,Region 7,200943,133,37981,3135,8.254,8.298
3629,1012,Region 7,200944,130,36378,2500,6.872,7.085
3630,1012,Region 7,200945,127,35174,1701,4.836,4.989
3631,1012,Region 7,200946,126,33321,977,2.932,2.88
3632,1012,Region 7,200947,130,26689,674,2.525,2.637
3633,1012,Region 7,200948,131,34779,748,2.151,2.406
3634,1012,Region 7,200949,128,29623,570,1.924,2.269
3635,1012,Region 7,200950,125,29853,447,1.497,1.548
3636,1012,Region 7,200951,124,19579,357,1.823,1.929
3637,1012,Region 7,200952,117,21242,374,1.761,1.906
3638,1012,Region 7,201001,117,23334,406,1.74,1.749
3639,1012,Region 7,201002,124,30493,349,1.145,1.076
3640,1012,Region 7,201003,127,30861,462,1.497,1.551
3641,1012,Region 7,201004,122,30182,439,1.455,1.391
3642,1012,Region 7,201005,123,32354,674,2.083,1.914
3643,1012,Region 7,201006,122,31956,691,2.162,2.115
3644,1012,Region 7,201007,122,32633,705,2.16,2.173
3645,1012,Region 7,201008,124,33794,650,1.923,1.719
3646,1012,Region 7,201009,122,32453,764,2.354,2.274
3647,1012,Region 7,201010,115,30828,529,1.716,1.576
3648,1012,Region 7,201011,110,25477,446,1.751,1.769
3649,1012,Region 7,201012,95,23293,271,1.163,1.228
3650,1012,Region 8,200935,73,37704,320,0.849,0.692
3651,1012,Region 8,200936,70,34102,522,1.531,1.384
3652,1012,Region 8,200937,70,37783,779,2.062,1.895
3653,1012,Region 8,200938,70,37425,922,2.464,2.234
3654,1012,Region 8,200939,70,39445,1570,3.98,3.886
3655,1012,Region 8,200940,104,57408,3783,6.59,6.229
3656,1012,Region 8,200941,112,58392,5133,8.791,8.301
3657,1012,Region 8,200942,114,59815,5110,8.543,8.515
3658,1012,Region 8,200943,109,50253,3074,6.117,6.036
3659,1012,Region 8,200944,106,51755,2593,5.01,4.792
3660,1012,Region 8,200945,105,52639,1537,2.92,2.869
3661,1012,Region 8,200946,102,51637,1243,2.407,2.424
3662,1012,Region 8,200947,105,41023,858,2.092,2.052
3663,1012,Region 8,200948,103,52479,953,1.816,1.689
3664,1012,Region 8,200949,100,47016,751,1.597,1.461
3665,1012,Region 8,200950,99,48377,685,1.416,1.295
3666,1012,Region 8,200951,84,29879,432,1.446,1.488
3667,1012,Region 8,200952,92,34473,531,1.54,1.369
3668,1012,Region 8,201001,91,47631,534,1.121,1.009
3669,1012,Region 8,201002,94,46784,407,0.87,0.826
3670,1012,Region 8,201003,96,48439,660,1.363,1.263
3671,1012,Region 8,201004,96,52203,819,1.569,1.42
3672,1012,Region 8,201005,91,49004,628,1.282,1.369
3673,1012,Region 8,201006,85,44713,384,0.859,0.866
3674,1012,Region 8,201007,72,38021,263,0.692,0.98
3675,1012,Region 8,201008,88,48138,444,0.922,0.922
3676,1012,Region 8,201009,86,51032,399,0.782,0.753
3677,1012,Region 8,201010,87,48429,403,0.832,0.759
3678,1012,Region 8,201011,81,41847,360,0.86,0.814
3679,1012,Region 8,201012,62,32270,139,0.431,0.468
3680,1012,Region 9,200935,187,50225,1397,2.781,2.918
3681,1012,Region 9,200936,186,48339,1497,3.097,3.371
3682,1012,Region 9,200937,182,54904,1743,3.175,3.608
3683,1012,Region 9,200938,156,49087,1810,3.687,3.352
3684,1012,Region 9,200939,158,50606,2332,4.608,4.966
3685,1012,Region 9,200940,242,87318,4405,5.045,6.041
3686,1012,Region 9,200941,262,88133,5567,6.317,7.326
3687,1012,Region 9,200942,262,97165,4390,4.518,5.954
3688,1012,Region 9,200943,260,99142,4629,4.669,6.509
3689,1012,Region 9,200944,268,96505,4250,4.404,6.344
3690,1012,Region 9,200945,271,91396,3355,3.671,5.166
3691,1012,Region 9,200946,270,101041,3475,3.439,4.582
3692,1012,Region 9,200947,262,72422,2866,3.957,5.429
3693,1012,Region 9,200948,263,96248,2867,2.979,3.939
3694,1012,Region 9,200949,259,94228,2445,2.595,3.439
3695,1012,Region 9,200950,242,84485,2064,2.443,3.596
3696,1012,Region 9,200951,233,56388,1517,2.69,4.133
3697,1012,Region 9,200952,229,58273,1806,3.099,4.47
3698,1012,Region 9,201001,237,77808,1714,2.203,3.112
3699,1012,Region 9,201002,249,92495,1780,1.924,3.004
3700,1012,Region 9,201003,252,80037,1578,1.972,2.854
3701,1012,Region 9,201004,250,92674,2029,2.189,3.293
3702,1012,Region 9,201005,245,94609,2147,2.269,3.359
3703,1012,Region 9,201006,229,84425,2217,2.626,3.913
3704,1012,Region 9,201007,230,72046,1509,2.094,2.587
3705,1012,Region 9,201008,221,82262,2028,2.465,3.341
3706,1012,Region 9,201009,216,64089,1655,2.582,3.241
3707,1012,Region 9,201010,196,57754,1437,2.488,3.28
3708,1012,Region 9,201011,188,49502,1356,2.739,3.438
3709,1012,Region 9,201012,131,34957,964,2.758,3.297
3710,1012,Region 10,200935,38,8562,381,4.45,4.534
3711,1012,Region 10,200936,42,7903,440,5.568,4.173
3712,1012,Region 10,200937,42,9845,408,4.144,3.569
3713,1012,Region 10,200938,39,9095,507,5.574,4.709
3714,1012,Region 10,200939,43,10059,779,7.744,6.869
3715,1012,Region 10,200940,66,19448,1605,8.253,7.209
3716,1012,Region 10,200941,66,17880,1718,9.609,9.225
3717,1012,Region 10,200942,65,17961,1559,8.68,8.577
3718,1012,Region 10,200943,65,17026,1243,7.301,7.165
3719,1012,Region 10,200944,63,16532,819,4.954,5.127
3720,1012,Region 10,200945,67,17013,653,3.838,3.976
3721,1012,Region 10,200946,61,15960,452,2.832,2.912
3722,1012,Region 10,200947,61,10389,231,2.224,2.388
3723,1012,Region 10,200948,61,15834,289,1.825,1.611
